dataset	tape	tapefile	member	records	verdict	corpus_path	manifest_status	manifest_origin	sha256_cols_1_72	sha256_cols_1_80
MVSSRC.SYM401.F03	sym4-1	FILE0003	ISTSC033	1538	identical-default	ibm/IST/ISTSC033.asm	conflict	tape	3128d9b0f63de9ed1316795842c0f88669ca33a392d1a79b624d081159eef818	3f9c130d15b8f77c7a427dce90aca5b13cc27e04479067a1ce1149c7fe20e0c8
MVSSRC.SYM401.F04	sym4-1	FILE0004	ISTSC034	6552	identical-default	ibm/IST/ISTSC034.asm	unique	tape	30563f79b87f1564662d16e3d2eaf04ab2237f9f0215e9f204d85219aca8c0fa	4763eb3bc5a591307db3a7e2ae9e155a6bc64ab08f43b79851cbbb0c3acc24c2
MVSSRC.SYM401.F04	sym4-1	FILE0004	ISTTC035	933	identical-default	ibm/IST/ISTTC035.asm	conflict	tape	28037e3dd50d81f1010eb81c522c5262a1b00669729255e323ac5eb182f92832	703bfcfac8ba28868f8ed13e32bd86164f0525352cce3716b66e85338ec78afe
MVSSRC.SYM401.F04	sym4-1	FILE0004	ISTTC037	2153	identical-default	ibm/IST/ISTTC037.asm	conflict	tape	b55edd2cbe02b4aebf57364e80b80ae0df800d7756709fa94a37cc97c1975133	4f962bdc84088ff7d2fa6c1b7e05582228901b2050b2b1672883991114acf571
MVSSRC.SYM401.F05	sym4-1	FILE0005	AMDUSRFD	3604	identical-default	ibm/AMD/AMDUSRFD.asm	unique	tape	4710f13672a9d1274664a9da5702c6d69c20dfb9de1311ddceae9f534f0a3f0d	aa4bd59f9f69be44e2284768c789901b778664eb05c2ec401a24a57e03f63746
MVSSRC.SYM401.F05	sym4-1	FILE0005	ISTAICCK	948	identical-default	ibm/IST/ISTAICCK.asm	unique	tape	172a7a787e9b66d2f776b427eb16121861981a7072975f98bf6457222e80173e	4f2f5cb83a2f7525996bea3e945255cf5ef36067a5b885f5ab5ac0614418450a
MVSSRC.SYM401.F05	sym4-1	FILE0005	ISTAICIR	4599	identical-default	ibm/IST/ISTAICIR.asm	unique	tape	2bdce842dbf06e8867b6bedc9ea381de3f533fad3b1d62d7a714a08197a40d28	6480ffde7eed39cea084744cc7454d739014452c7a33dedab3ca24027164ceb1
MVSSRC.SYM401.F05	sym4-1	FILE0005	ISTAICPT	5428	identical-default	ibm/IST/ISTAICPT.asm	unique	tape	8726171470f016b94909a31a746b92f76fc45b53a902abd04dbb763498d7253c	5c9d426636f945baa2c8629e4510cc44b49af7da56fa5d067791d7639c4d19b6
MVSSRC.SYM401.F05	sym4-1	FILE0005	ISTAICTN	951	identical-default	ibm/IST/ISTAICTN.asm	unique	tape	3137a3ebc3d1984eb4c98a50c93db46b7ebec24c40d9dfef69e9ac040e1d4988	fd84abb707329c4e6fa2d1fcfceaff043ad36996cc2b22f041056ea1f9f4d4be
MVSSRC.SYM401.F05	sym4-1	FILE0005	ISTAPC11	6005	identical-default	ibm/IST/ISTAPC11.asm	conflict	tape	32d25ae510c865732313fdd5e0064f9b15422f215d83ea44b3e9d27c305e689f	4c7f5a806a4615a57607c4b098503fdbb0abd9158ce6795c889749728c2ad122
MVSSRC.SYM401.F05	sym4-1	FILE0005	ISTAPC12	4840	identical-default	ibm/IST/ISTAPC12.asm	conflict	tape	1d9eba50038b002a966e3456413a863f0a58ce005b7eb7c4c7c904f5eb84f86c	b2b04afff562676d3cb3417ed8bc4940100e37682bb04ae63b3c9910b0b6851f
MVSSRC.SYM401.F05	sym4-1	FILE0005	ISTAPC22	3911	identical-default	ibm/IST/ISTAPC22.asm	unique	tape	dfc8a4536dc973f2d18d420d4e691f9794c342bc3852bcd5791dd3474be26c08	3e309077484253e9973cdda529284310762541bbac89edc6928b5d12f452caf1
MVSSRC.SYM401.F05	sym4-1	FILE0005	ISTAPC23	4586	identical-default	ibm/IST/ISTAPC23.asm	unique	tape	4f1ffda5e8a2c06701cc84c03fa85d5da9e59b2bf244855b12d3555f13c350be	e0c812f57e8c959dba0558967fdf3d9e39bfae02ea623dd70195b31176ac806e
MVSSRC.SYM401.F05	sym4-1	FILE0005	ISTAPC25	5321	identical-default	ibm/IST/ISTAPC25.asm	unique	tape	57a4c450541c33b9d6feb63f8c6f2a312340f59aaba94ada0bf03e55a29a9846	c10f688671e4376b31dc6507c48c30fcd80e9cd92b5fba04b485aa4198161207
MVSSRC.SYM401.F05	sym4-1	FILE0005	ISTAPC31	3432	identical-default	ibm/IST/ISTAPC31.asm	unique	tape	46e6805736e66cd001ff0e28bea467e662c7e0f23496fdfbf091ffe56bf5fdaa	480a7b280fb8af6a0a18994cae6cf56e3b858a2548c8d38e33b823f51f2f85b3
MVSSRC.SYM401.F05	sym4-1	FILE0005	ISTAPC32	1745	identical-default	ibm/IST/ISTAPC32.asm	unique	tape	2ce714b2b9f4743765cdb94b7f8d4dd83c078284ab8a2701c5f6d5543a631874	21a8a68b5698e0268574b83694c4c6675f4f4934b583c3f65a36c7d0500f6b8d
MVSSRC.SYM401.F05	sym4-1	FILE0005	ISTAPC33	3538	identical-default	ibm/IST/ISTAPC33.asm	unique	tape	f2fa794de703633c7ba5f93c9ec403d472dde3ebf5e15e7d4e7d9916ebfed8dc	2ce222c14933a4eb4da1a1b09736e99899ca75d6a5df41aed02c43aee25b695f
MVSSRC.SYM401.F05	sym4-1	FILE0005	ISTAPC34	1364	identical-default	ibm/IST/ISTAPC34.asm	unique	tape	bd4f8e1aeab475fff030b295953bfe6f4b5a9a1e2e8b24f3d4bcdbc6c8d9809a	9f0e2423fff76f152301a6188b564cb202de35934c74a188d647ae6435080eaf
MVSSRC.SYM401.F05	sym4-1	FILE0005	ISTAPC35	1385	identical-default	ibm/IST/ISTAPC35.asm	unique	tape	49df4968ff6b9df394bddb85d2414a47ac226814792156d856e91133a343920a	73c2fe3a9c2a42a3227510671c0f585384585e30b0fd0d984c5ff009a397dc02
MVSSRC.SYM401.F05	sym4-1	FILE0005	ISTAPC36	1348	identical-default	ibm/IST/ISTAPC36.asm	unique	tape	b14f6f105dab45ffff311879466686b2454a54d3bdfac709705f284dc5245e9c	51e3b92baa2e40fc9cd54a91c7c21a5bd7542899a779a9bcb6f906e7aff22fa5
MVSSRC.SYM401.F05	sym4-1	FILE0005	ISTAPC37	2462	identical-default	ibm/IST/ISTAPC37.asm	unique	tape	d5f86e9bf2a3b1f95ac8a4005cae8f8e79d8c1e71de8409ad41159e721aa9805	21ae6e7a1551c6ba69dc1fe86c347e055468ab21209c2073bc94bf24f90ea80f
MVSSRC.SYM401.F05	sym4-1	FILE0005	ISTAPC38	2428	identical-default	ibm/IST/ISTAPC38.asm	unique	tape	ca41ddde21f7e1f1cfbbf22606078e3ccae814c8679f188dc5edb26ebfc46901	5e01de1b6fd2b6d26e339e67c6be5955ea2c60280be0540a8bfa56ba03c221f2
MVSSRC.SYM401.F05	sym4-1	FILE0005	ISTAPC41	1320	identical-default	ibm/IST/ISTAPC41.asm	conflict	tape	516bd432d867193f7bd34855323e8fcdbcd7a358cacbc14e15bf3d921c76d1db	d09445c325b9d28ebad829fe126277aeebfa944d9f7dda7298a3a2b198d2e50f
MVSSRC.SYM401.F05	sym4-1	FILE0005	ISTAPC51	2478	identical-default	ibm/IST/ISTAPC51.asm	unique	tape	6e399369baf3d7dd40ca516f07fccba63d934933cb678adc9a9aafe3d1a5fbbe	3a4239e2daf4ae5a7c733676713e3b0d2ecf1a21b4bafa4e4d65abc1746f8930
MVSSRC.SYM401.F05	sym4-1	FILE0005	ISTAPC52	3860	identical-default	ibm/IST/ISTAPC52.asm	conflict	tape	bb43db4c3ee3966806e693383232e877dc5dc9affa7c88ecbda343bf7fee1b4d	669d841bdc97cbb70975905011da66c15fced2e4ab9bac812ed66b1b0dbe7156
MVSSRC.SYM401.F05	sym4-1	FILE0005	ISTAPC53	2230	identical-default	ibm/IST/ISTAPC53.asm	conflict	tape	ea5e807c14d31db0b690bbb2d3258872f2a5fd97312403944de4db4a0317313f	af06726dd52a298512868dca61499afcbe4a7224fed36feceecd71c587f05e2a
MVSSRC.SYM401.F05	sym4-1	FILE0005	ISTAPC54	4082	identical-default	ibm/IST/ISTAPC54.asm	unique	tape	6e0eecb4a206bbde2ed308bd673e94fad066368f3c832a132c563a600c4d57b4	40b3ca6d3ba87e85daa8813e1581f683011653402c5e327a8fa4519e99daedaa
MVSSRC.SYM401.F05	sym4-1	FILE0005	ISTAPC55	4012	identical-default	ibm/IST/ISTAPC55.asm	unique	tape	6a7103f0ffc7be15261d411f9bd03e942c83b2c78fe9cc71cc96f0fd633566cc	3a00f8f0e9eb5c015976a9f13924de682d95aab785467d701ee51c586a89dbcf
MVSSRC.SYM401.F05	sym4-1	FILE0005	ISTAPC56	2502	identical-default	ibm/IST/ISTAPC56.asm	conflict	tape	617a15cea1746d4abb7b4857d429b19a545f524528189588eded304f5bb8a8d5	89cc5fdc4c1adb1f643760d6a385c51bbe155abf8ca0f28e66b41b93b1c77d2c
MVSSRC.SYM401.F06	sym4-1	FILE0006	ISTAPC57	2365	identical-default	ibm/IST/ISTAPC57.asm	unique	tape	804b72e6f33ac13298e4423e8426481193351ac0cdd954781992bde89fe4f251	e4b1e6fd22e177c5789959b1d900e66b2844028b6c3306ccbe40cec2fb1731b8
MVSSRC.SYM401.F06	sym4-1	FILE0006	ISTAPC58	3437	identical-default	ibm/IST/ISTAPC58.asm	unique	tape	37398165a3a265ed8d7bc6a6978615bccde04769f2247ba117c77e0be2e27689	ebc7bd0eab23b1077176acc9a23d75d1cd3b908e6f73da5990e8502ee71e322d
MVSSRC.SYM401.F06	sym4-1	FILE0006	ISTAPC59	3051	identical-default	ibm/IST/ISTAPC59.asm	unique	tape	53b9751525c594afd05929dc16bb89e0b0baf3dfd0b81da9bde8c28e051e9004	fe6571e447822373edb2887bf4f27cf2bb71b439154b72075509fc18b76536ac
MVSSRC.SYM401.F06	sym4-1	FILE0006	ISTAPC61	4582	identical-default	ibm/IST/ISTAPC61.asm	unique	tape	bbee5ef1d116a991cacd7dcb93705fa83c7b6e44546fc8e45ace6615d1c1a70c	e4cbfe024a93ed5671216ec97ebc13b4b9ff5f735887703ea311474f59560b39
MVSSRC.SYM401.F06	sym4-1	FILE0006	ISTAPC62	4541	identical-default	ibm/IST/ISTAPC62.asm	unique	tape	658b813ccd837c175d22755d77cafd82a0aaffed7ca71c405cea888d3c4dc856	c68052d18c3bab59a268aad384f75ab78f3e25dfc1b1b3f7e19ec2fcc2c88d13
MVSSRC.SYM401.F06	sym4-1	FILE0006	ISTAPC63	2797	identical-default	ibm/IST/ISTAPC63.asm	conflict	tape	f2dde39a926261811f9ba9ec6158aea676aec0b19e6a1137b8ce19114d7a1469	ffb35ec93c4e28835a907bd6bf9706e3cb02ae06cdfbb4ff9503aeddb8922b48
MVSSRC.SYM401.F06	sym4-1	FILE0006	ISTAPC64	2646	identical-default	ibm/IST/ISTAPC64.asm	conflict	tape	600eefd9834656f8abef9074ebb86ba8fb35ae14d6d36853e7a5cb8cb834d033	79699b463d1a662fb00272fd8d978ae6b0d94bc1688705e3a56115465ba3819f
MVSSRC.SYM401.F06	sym4-1	FILE0006	ISTAPC66	3539	identical-default	ibm/IST/ISTAPC66.asm	unique	tape	c7c5ac9a5c0d092224ffb928da9e048e8d83a7741722ffc6b340edb2926ee507	4926c171b6bb14addd8b0da34356b4e4e83541c82652689ac5004069e8d07e8a
MVSSRC.SYM401.F06	sym4-1	FILE0006	ISTAPC83	2673	identical-default	ibm/IST/ISTAPC83.asm	unique	tape	1d5dd8acabad52288b85ee87e300f5da24a9ae3f5d276987374e128c5d0a410a	b523a4ee00469efaa46293e6dd693b0ecdadf909fa229d5d7644eea27033b564
MVSSRC.SYM401.F06	sym4-1	FILE0006	ISTAPC84	3689	identical-default	ibm/IST/ISTAPC84.asm	unique	tape	d6c22dd4584f809b2f6d0a8274a28e0b2fe409c8a54350620f17fc85a5add00d	5e674e6a4dbe6bbccd914d7fe677e979d85e7a5f9e0cb61fdfc02c147461d1f4
MVSSRC.SYM401.F06	sym4-1	FILE0006	ISTAPM69	483	identical-default	ibm/IST/ISTAPM69.asm	conflict	tape	e95cb59cec1c0354ca0951805d41eb2bb5d3111fc72d7ec147eddce9593a5419	5ee005ed52f5976cb62a6872983c62c23030aba19fffd92f8e70c4065a9b88a6
MVSSRC.SYM401.F06	sym4-1	FILE0006	ISTATM00	5754	identical-default	ibm/IST/ISTATM00.asm	unique	tape	a0f4740d71d581c6e8641aebf19d380004c09ee5249a2a6ac4b0a5b7a53e0dd4	83d87c5ba210de6ed92b98e34afb18d4525434decc242626a1d4a349144fac00
MVSSRC.SYM401.F06	sym4-1	FILE0006	ISTATM10	3391	identical-default	ibm/IST/ISTATM10.asm	unique	tape	93fa5ec0636be32bb671303060fa03e516389ae4df4ca7cf5ebfeac3383fb848	77142c77e834e5aa8db5da1ec18586dafc2d7ae55ef78487d05f900f885eee85
MVSSRC.SYM401.F06	sym4-1	FILE0006	ISTAUCAG	58	identical-default	ibm/IST/ISTAUCAG.asm	conflict	tape	fe4ca8f305fdf2fb1d2183f1aa7378e7a82155a716433b8b5013135db2cc07b8	49da32659ab45e9aecabbdbf761b6fed54136c6b3190a1a2ed676db5c97b8520
MVSSRC.SYM401.F06	sym4-1	FILE0006	ISTAUCAT	58	identical-default	ibm/IST/ISTAUCAT.asm	conflict	tape	6dd13df24ecfbbd64aabe08f278067fb73c650e634fa62b86b423086a2be04c1	33acf9786e5783a723928efb56bb0766f30eb11793535ab9943d165d4221d771
MVSSRC.SYM401.F06	sym4-1	FILE0006	ISTCFCDP	6292	identical-default	ibm/IST/ISTCFCDP.asm	unique	tape	6d45697e4b1a683a1b6016c9a534fd646a39c4fc58f16625c8a6d315fd265993	c00ace85561b70e66bb827c71139653f3aeedd26ac94807c0c358a5b04a06843
MVSSRC.SYM401.F06	sym4-1	FILE0006	ISTCFCMM	703	identical-default	ibm/IST/ISTCFCMM.asm	unique	tape	8aafcbe5cd90e67053562b3d2528fefaef6e962e2d91ab623a5ca0f27d96f9eb	661531623861e1dbf901c3cda03889ef213010020c28aeaea4cdcbb837441383
MVSSRC.SYM401.F06	sym4-1	FILE0006	ISTCFCPC	5811	identical-default	ibm/IST/ISTCFCPC.asm	unique	tape	13b89c649e381775104cd8eed4026d0bb105768424b0cf69fbbe37cb2e6566b9	ea66b53ec4c03edaa470adab606eafcaefa1f9d2ff188e0dd0b1322624cef659
MVSSRC.SYM401.F06	sym4-1	FILE0006	ISTCFCPO	5770	identical-default	ibm/IST/ISTCFCPO.asm	unique	tape	42deffab2345617ff81a3319b6681cc6e8bd840e12fd174575e61f1b75bcfb0d	cb396683946d5a58e1baad07e8e8022cd33e7ff8a0cc80e3871fa748ec5ce09c
MVSSRC.SYM401.F06	sym4-1	FILE0006	ISTCFCR1	8983	identical-default	ibm/IST/ISTCFCR1.asm	unique	tape	315b7c75d80205550c597e581c34b7e7e276958fd290095db4d0930790db24d8	a386ada66cdeb351206b167c32609ace3ebab636f77d046d774239e4dda8f8b8
MVSSRC.SYM401.F06	sym4-1	FILE0006	ISTCFCRP	6321	identical-default	ibm/IST/ISTCFCRP.asm	conflict	tape	4c025ea9b35d8c9722ffddd6f9b942e3e792833c512090e39eeec9f38a742e98	094584eaf7f05dce76280daf481fa18e8a5bea5e94d96e449d2abe97cbad29c6
MVSSRC.SYM401.F07	sym4-1	FILE0007	ISTCFCR2	8733	identical-default	ibm/IST/ISTCFCR2.asm	unique	tape	fc3a20a0f37cd5240a2c6f9a06c5700f50d592631d8949f689f84d3af1225bd7	f16bda72d873407cfc55cefdec7b17bb24b3501e3257458e094cd20537de5673
MVSSRC.SYM401.F07	sym4-1	FILE0007	ISTCFCS1	9110	identical-default	ibm/IST/ISTCFCS1.asm	unique	tape	b844bd65d949950c45c8c790038eeaaa3001190c0a70dd5401390c1deab88688	aaa4490ca7d5fb53941bd2ab0c2148884380c1126fa18bae444e045701cbe340
MVSSRC.SYM401.F07	sym4-1	FILE0007	ISTCFCS2	8888	identical-default	ibm/IST/ISTCFCS2.asm	unique	tape	b51d867a6636b1714ee7a6558ae466e3edfa6e11e1ba529a5f17c5af7f2b5363	6bd4e2b72cab6dfdd000350d5f83f98dee7ea31fa9fe852bbb87aa31b66fa18e
MVSSRC.SYM401.F07	sym4-1	FILE0007	ISTCFF3D	3044	identical-default	ibm/IST/ISTCFF3D.asm	unique	tape	35eca192c88d04341302c7fa9511114485c8da1b51e4824091998f5136a9c4f2	1b1727818005db161066868a0e74c290783dd1a0d53f722547cdaaf2022e6162
MVSSRC.SYM401.F07	sym4-1	FILE0007	ISTCFMMI	916	identical-default	ibm/IST/ISTCFMMI.asm	conflict	tape	bf22d78df275658bbda05f5ceb8e529086f0a5cc4f50def8edf8c40f8f31d7b5	9301c72c96504bad06c9adfd58c3a98aa0183ffe06634d4483c936a8206639db
MVSSRC.SYM401.F07	sym4-1	FILE0007	ISTCFMTM	3444	identical-default	ibm/IST/ISTCFMTM.asm	unique	tape	88e1a625691ae4ee940a2cf0b088081ba007a5acf4f2a17882a514b08a3a9d62	e714c1515bd916b8bdd82a3ac223aea26cef31448a9a6aef23ef6cb1b9418c75
MVSSRC.SYM401.F07	sym4-1	FILE0007	ISTCRCR4	5092	identical-default	ibm/IST/ISTCRCR4.asm	unique	tape	30ce5f00e02084fe18d6e21a62d638a3f34abeba8a4903377c8734bf48dfeee5	cce9fa32c9f3f60034f69d0c2b6a432b279d8dd7f06d73fb905becd771e8cf90
MVSSRC.SYM401.F07	sym4-1	FILE0007	ISTCSCAC	2462	identical-default	ibm/IST/ISTCSCAC.asm	unique	tape	8682c066adac97805f213a7785986d5f2b13d22a6305d922a5adfb663bab2281	35657f0123cecba9f6e5dcb5e07d06890c7a1c88c385818c16974368de5ca063
MVSSRC.SYM401.F07	sym4-1	FILE0007	ISTCSCAQ	3738	identical-default	ibm/IST/ISTCSCAQ.asm	unique	tape	a05430abcd927805d7fdb42cf5d7927095a5ef271bcaf1693ccbbf1326ed31bf	ba0f44417c04548ad3a63bef54a97c9baaa7f155cf304ba894b483db41e8c434
MVSSRC.SYM401.F07	sym4-1	FILE0007	ISTCSCCL	3224	identical-default	ibm/IST/ISTCSCCL.asm	unique	tape	90f26f2df2a8ee76e047b1616bff146ae1ad8c404ac4d08a2ddac1300e855872	84d3bf6f2fb2949f6918edff4993f0661d5fa7df85b63ed9a3804eb4439859c7
MVSSRC.SYM401.F07	sym4-1	FILE0007	ISTCSCLG	2165	identical-default	ibm/IST/ISTCSCLG.asm	unique	tape	dbb39e63ddbc26e74eb58027edc51f795168abbe036d58eef703a11ea5892d87	fa7e5eb9f72ba5e32707e7f33a5cb7c75dc2af0652a42413834bee8705d552a1
MVSSRC.SYM401.F07	sym4-1	FILE0007	ISTCSCMR	6519	identical-default	ibm/IST/ISTCSCMR.asm	unique	tape	289d0509907cbbc68583d75914146636103051d7f8903e28ce84cc012045753b	aacb9af2b20f43822e2ffecd1262635ae20ca857316e7555dd21c3d73515e105
MVSSRC.SYM401.F07	sym4-1	FILE0007	ISTCSCPS	2429	identical-default	ibm/IST/ISTCSCPS.asm	unique	tape	b3d43c959ae3d1d78b432e3672657242fa668f3094dab5afc47db92033cdc9d4	2c2881d71d92e8e870a2f31959249dcb38eb3b869841853d6a8a900d298902dc
MVSSRC.SYM401.F07	sym4-1	FILE0007	ISTCSCRL	5189	identical-default	ibm/IST/ISTCSCRL.asm	unique	tape	3ac60e5b74ae2e61409f1b3d097528b3412b092752734bf9c1f3c0d395c9dd09	531a2a88f2411fc85a8816b582f98439702e4f92065592ae3eee7b5493a92f79
MVSSRC.SYM401.F07	sym4-1	FILE0007	ISTDCC00	5385	identical-default	ibm/IST/ISTDCC00.asm	unique	tape	41f1537cc043d50d1fb8eb0fb7a8dc806a09dd98c8af57bf1dc8fbac5f89a06a	2f4ba3e84f656b4ef824dac5eb37d48353148f56122261c67a54e3dcfde687aa
MVSSRC.SYM401.F07	sym4-1	FILE0007	ISTDCC02	4869	identical-default	ibm/IST/ISTDCC02.asm	unique	tape	7b648045c56d280737f61ac17f0176f68b38d9c87ffcb150ad79841fedcf3e27	021dc0fcde2e398f598e9459adb641b4d5a20c37e9ae5e068544b9f7f583dedf
MVSSRC.SYM401.F07	sym4-1	FILE0007	ISTDCC10	3570	identical-default	ibm/IST/ISTDCC10.asm	unique	tape	68c9df3ed081bbb9902f4e03d4b3b88088914a2067aef8824bb5c7316aa9a61c	2ba8be82e69fab528e0c7d0d1a5a8a30c4912af7e4dfaea5443548bf2fb21461
MVSSRC.SYM401.F08	sym4-1	FILE0008	ISTDCC11	5455	identical-default	ibm/IST/ISTDCC11.asm	unique	tape	21f236c367f268e8c9aa031238b319e60da150fb57c8f8a009f8631b3da3ac8d	b66b273671b61a7b5c47afe8662e69888e747018475a8ab785abaa31319e45d5
MVSSRC.SYM401.F08	sym4-1	FILE0008	ISTDCC12	4921	identical-default	ibm/IST/ISTDCC12.asm	unique	tape	ad9d1225b927baf0279d4dcf0218a66ff01a000fa212f43c59335f18cccfa899	51abb491550b06ba92b6ecb5d1149bf7dfd5c5d5e48c412af3d4618597c9e209
MVSSRC.SYM401.F08	sym4-1	FILE0008	ISTDCC13	2495	identical-default	ibm/IST/ISTDCC13.asm	unique	tape	251084294e2b9589e2780fa277f2cef3aad2cad8b8d4a72afafbf98b9d747ad8	67e2f5dd4290aa04c20f57e85b38c3a5c2a92940431e12f09177c2ceb37d18d6
MVSSRC.SYM401.F08	sym4-1	FILE0008	ISTDCC20	4307	identical-default	ibm/IST/ISTDCC20.asm	unique	tape	69b3c68379b2d264998d62e81c581470696699bbd68b0c67c30bcf9fe8a17218	1ebe4fbc0b55c89c93ebbcf5427384994238e766041fb8125d0250f7b16a30a1
MVSSRC.SYM401.F08	sym4-1	FILE0008	ISTDCC21	5055	identical-default	ibm/IST/ISTDCC21.asm	unique	tape	cd4539132bdda9a9a154949914e2c11250447602e6a4fe0088047b11a57b5972	462f037d32e012bc8bc642851efeb758f694de0321dadf4b99e9876fde1ae8f5
MVSSRC.SYM401.F08	sym4-1	FILE0008	ISTDCC22	4552	identical-default	ibm/IST/ISTDCC22.asm	unique	tape	75a6192bb0289eaa2ad3754a48bb9a60a8d356bb9a4c1df64588079e52541629	6db520dc52addd45fe8e772dd7d6af328dc1c648fcc0b6b44e09f525b44bf376
MVSSRC.SYM401.F08	sym4-1	FILE0008	ISTDCC23	2605	identical-default	ibm/IST/ISTDCC23.asm	unique	tape	21051019477a281398b7f928c7488629bb09273a73fddb9b781ca5c20f2c7d78	fd34b0074d6fa96e22d95f5d91b8463c04ddb1122fbf6997946692278482192b
MVSSRC.SYM401.F08	sym4-1	FILE0008	ISTDCC24	4046	identical-default	ibm/IST/ISTDCC24.asm	unique	tape	6f191bd9cea90b5664d788653bbff4aa44f883d61f0d5f0814fcb2c86a42e4ad	3d48ba7917d870dee26b437b067294f40ff16d1260b9aaf843df777fc5b74122
MVSSRC.SYM401.F08	sym4-1	FILE0008	ISTDCC25	5183	identical-default	ibm/IST/ISTDCC25.asm	unique	tape	d9a1874ef7389e6a51d24bf25672fcefe0ae7a127637670326cf765e089e13c8	ecaf78a0c052db696ee5c27ebf24c2ad5aa77967c8c593a517187d7fff3e8205
MVSSRC.SYM401.F08	sym4-1	FILE0008	ISTDCC30	4565	identical-default	ibm/IST/ISTDCC30.asm	unique	tape	ac79090c095db171e60ac33b76b61d07c90a0ea041a547680288589788b5a465	bdd05a6223e069eb2508e7d6dbb3fed53fd4e0ec07c2c49a0b3ba5bfe9094c12
MVSSRC.SYM401.F08	sym4-1	FILE0008	ISTDCC31	4035	identical-default	ibm/IST/ISTDCC31.asm	unique	tape	e077e45ee061f41100893cfdc5a06ee5206a8388ccb0f669c2073786f3110dd0	3f30c8d95496a01793572f44f5e2bb2c336ae396d5b52dd6322a86b800ce6a42
MVSSRC.SYM401.F08	sym4-1	FILE0008	ISTDCC32	3859	identical-default	ibm/IST/ISTDCC32.asm	unique	tape	7b3a5f8864bcf9cd4fa815318d49e7b396ccb971e24b6c0f5ccaa5c03b40c0a9	9f15eb1c554dbaca3c22f141cf63da1696d0d6ad0886e5c7ea4706219026ed28
MVSSRC.SYM401.F08	sym4-1	FILE0008	ISTDCC35	5483	identical-default	ibm/IST/ISTDCC35.asm	unique	tape	5eaa923f7e4f8a757c00eff4143f243339d548e33cec72e40686f96231334444	a6deb6577ac95a358ef5c352e3bac82b5d27254b37291318ab2b4c9ed1e4a130
MVSSRC.SYM401.F08	sym4-1	FILE0008	ISTDCC40	5243	identical-default	ibm/IST/ISTDCC40.asm	unique	tape	9b81c2e86bc271a33a18068f0c336b0d4b14b4666c71a9ddd6db2b222d9657d0	636aded5e02edd034c0015ec9207b08823b06a0d483fc5e62feac54d1414c455
MVSSRC.SYM401.F08	sym4-1	FILE0008	ISTDCC41	3338	identical-default	ibm/IST/ISTDCC41.asm	unique	tape	99ffc21036f4a1ee7e4688b0a602d0a163cc071b9a44cd91b4fb3cfce965d374	0850fea963bf6bcdadc38f9d04d2991300be2738e1e193262e908286a6198070
MVSSRC.SYM401.F08	sym4-1	FILE0008	ISTDCC42	3392	identical-default	ibm/IST/ISTDCC42.asm	unique	tape	7ac357527bf7404abda9581fe67acf68897a8574987fcd7a44b20ac9087537d1	3f0539b3d29708c6c8adc0e4cb33916278cc52ce575b46d99e77ea326d3d0f02
MVSSRC.SYM401.F08	sym4-1	FILE0008	ISTDCC50	6827	identical-default	ibm/IST/ISTDCC50.asm	unique	tape	75c1adb02b1d09240a118d1c6db64166492d5782081c8c1a71420009cddd4be9	481c8e4862c08eded5e208985c09e334d04260307ebbb02acbff8893c0c13f57
MVSSRC.SYM401.F08	sym4-1	FILE0008	ISTDCC51	2765	identical-default	ibm/IST/ISTDCC51.asm	unique	tape	28543425935597539a25e8dcf69bb7913978e4191a4841a8acda7b7ca05c3911	21e538d305bbe9030c9df18b72a0ba82752d4c78c65bbaf83c4096c137ff72e9
MVSSRC.SYM401.F09	sym4-1	FILE0009	ISTDCC60	3633	identical-default	ibm/IST/ISTDCC60.asm	unique	tape	776c73141785eb5ff4b583dc1e917cc403e48832c4789c9998ef76844bd18169	9b89fad90a129361c72a0482fc3aa49699a889c52619cb0bcc2279a9fb171e29
MVSSRC.SYM401.F09	sym4-1	FILE0009	ISTDCC61	3363	identical-default	ibm/IST/ISTDCC61.asm	unique	tape	4666e3d1bbd2433489e076ec0d928bc6e25bde207e906fa96865157cb13efed8	5ebaa9df12e563308e8fe16c7ab261b1b92bea32e521a9bbf3485fe8554a85a4
MVSSRC.SYM401.F09	sym4-1	FILE0009	ISTDCC80	4954	identical-default	ibm/IST/ISTDCC80.asm	unique	tape	a1586c7a12dcc40ffd79129736cf4ca6898268560ef7de2c7c2b5dbc24c82bef	8b97f118f33833c4cd406c1a34fd489c4cca76de8dab2b7c64f6c5edc1d52cf2
MVSSRC.SYM401.F09	sym4-1	FILE0009	ISTDCC81	5770	identical-default	ibm/IST/ISTDCC81.asm	unique	tape	21a9794d8c3640f4d10539e44735b350e6f25e9c1335af6ab6f3dd22f1ccf4f9	a3d90813cbc4b2317a45b76d1d9dc3480e18c1fb5eb5930d467e5268119edded
MVSSRC.SYM401.F09	sym4-1	FILE0009	ISTDCC85	2353	identical-default	ibm/IST/ISTDCC85.asm	unique	tape	d44737aae43c2e2d061bf6470be76c3fca13610e1dc21e88e96a5a4b35df406e	35b4bac928064b83948a61f04669a003514d700de293ca112d356851af32dac8
MVSSRC.SYM401.F09	sym4-1	FILE0009	ISTDVCBA	450	identical-default	ibm/IST/ISTDVCBA.asm	unique	tape	c963e681377801e031fa9f5fb6e4feb3d5993fa4d2956d5e617d29d1bdd2bf60	7393511567dd33f247db71f484d1a5e5960e06eb855426422427832d26db4391
